date,open,high,low,close,volume,daily_return_pct,daily_range,ma_20,ma_50,ma_200,ema_12,ema_26,macd,macd_signal,bb_upper,bb_lower,bb_width,rsi_14,volume_ma_20,cumulative_return_pct,year,month,quarter,day_of_week
2006-12-12,83.55,83.83,82.59,82.59,2011252,-0.8523,1.24,82.3225,77.9494,63.7332,82.2283,81.0067,1.2216,1.5218,85.2505,79.3945,5.8561,48.906,5921770.45,374.4,2006,12,4,tuesday
2006-12-13,82.81,84.42,82.48,84.15,3863053,1.8889,1.94,82.3175,78.2554,63.8762,82.5239,81.2395,1.2844,1.4743,85.232,79.403,5.829,53.2214,5322161.6,383.36,2006,12,4,wednesday
2006-12-14,84.3,85.05,83.75,84.0,2033425,-0.1783,1.3,82.2425,78.5424,64.0112,82.751,81.444,1.3071,1.4409,84.8758,79.6092,5.2666,57.8916,4842172.65,382.5,2006,12,4,thursday
2006-12-15,84.4,84.85,83.23,83.35,4460352,-0.7738,1.62,82.3725,78.8176,64.1447,82.8432,81.5852,1.258,1.4043,84.9517,79.7933,5.1584,60.2328,4664453.9,378.76,2006,12,4,friday
2006-12-18,83.08,85.5,83.06,84.66,3314679,1.5717,2.44,82.57,79.1246,64.2916,83.1227,81.8129,1.3098,1.3854,85.2172,79.9228,5.2945,58.5038,4481340.0,386.29,2006,12,4,monday
2006-12-19,84.17,85.38,83.8,84.8,2579567,0.1654,1.58,82.7515,79.4148,64.4371,83.3807,82.0342,1.3465,1.3776,85.4907,80.0123,5.4785,47.1499,4428418.4,387.09,2006,12,4,tuesday
2006-12-20,85.22,86.08,84.92,85.37,2541295,0.6722,1.16,82.872,79.7216,64.584,83.6868,82.2813,1.4055,1.3832,85.8514,79.8926,5.9587,66.25,4325306.05,390.36,2006,12,4,wednesday
2006-12-21,85.6,86.45,85.3,85.55,2245097,0.2108,1.15,83.0015,80.0278,64.7311,83.9734,82.5234,1.45,1.3966,86.2131,79.7899,6.4232,73.6486,4311089.1,391.4,2006,12,4,thursday
2006-12-22,85.56,85.72,83.7,84.0,1940995,-1.8118,2.02,83.1355,80.3026,64.8628,83.9775,82.6328,1.3447,1.3862,86.2745,79.9965,6.278,61.4087,4202491.3,382.5,2006,12,4,friday
2006-12-27,84.5,85.34,83.81,85.18,1695364,1.4048,1.53,83.394,80.6002,64.9971,84.1625,82.8215,1.341,1.3772,86.2915,80.4965,5.7949,64.8917,3971264.45,389.27,2006,12,4,wednesday
2006-12-28,85.1,86.73,84.28,85.6,2189264,0.4931,2.45,83.574,80.9128,65.1343,84.3837,83.0273,1.3564,1.373,86.553,80.595,5.958,66.9305,3760044.4,391.69,2006,12,4,thursday
2006-12-29,85.43,86.29,85.43,85.89,1312618,0.3388,0.86,83.5935,81.2036,65.2728,84.6154,83.2393,1.3761,1.3736,86.6301,80.5569,6.0732,65.2174,3034660.35,393.35,2006,12,4,friday
2007-01-02,86.03,86.38,84.9,84.9,2566125,-1.1526,1.48,83.726,81.4226,65.4023,84.6592,83.3624,1.2968,1.3583,86.747,80.705,6.042,63.5135,2885039.85,387.66,2007,1,1,tuesday
2007-01-03,85.33,86.05,85.04,85.48,3693085,0.6832,1.01,83.9325,81.6622,65.537,84.7855,83.5192,1.2663,1.3399,86.8318,81.0332,5.7986,60.6031,2802578.9,391.0,2007,1,1,wednesday
2007-01-04,84.92,85.21,83.94,84.17,3921688,-1.5325,1.27,84.056,81.8606,65.652,84.6908,83.5674,1.1234,1.2966,86.7587,81.3533,5.4053,57.261,2832337.45,383.47,2007,1,1,thursday
2007-01-05,83.6,87.44,83.41,86.29,6458409,2.5187,4.03,84.2765,82.0908,65.777,84.9368,83.7691,1.1677,1.2708,86.9511,81.6019,5.3492,59.3531,3010091.1,395.65,2007,1,1,friday
2007-01-08,86.9,87.84,85.34,85.34,4249353,-1.1009,2.5,84.456,82.2628,65.8931,84.9988,83.8855,1.1134,1.2393,86.8875,82.0245,4.863,55.4738,3045817.35,390.19,2007,1,1,monday
2007-01-09,85.5,86.04,83.9,83.9,4107985,-1.6874,2.14,84.521,82.3968,66.0048,84.8298,83.8865,0.9433,1.1801,86.8089,82.2331,4.5757,52.1105,3062606.35,381.92,2007,1,1,tuesday
2007-01-10,83.1,83.5,82.23,82.6,5485928,-1.5495,1.27,84.556,82.4748,66.1128,84.4867,83.7912,0.6955,1.0832,86.6914,82.4206,4.2707,42.0891,3194675.8,374.45,2007,1,1,wednesday
2007-01-11,83.0,83.75,82.25,82.84,2949700,0.2906,1.5,84.533,82.5836,66.2207,84.2334,83.7208,0.5126,0.9691,86.7342,82.3318,4.4024,42.5305,3180961.7,375.83,2007,1,1,thursday
2007-01-12,82.5,83.33,82.5,83.0,2664118,0.1931,0.83,84.5535,82.6976,66.3237,84.0436,83.6674,0.3763,0.8505,86.6851,82.4219,4.2631,40.6766,3213605.0,376.75,2007,1,1,friday
2007-01-15,83.12,85.27,82.92,84.58,3950303,1.9036,2.35,84.575,82.8362,66.435,84.1262,83.735,0.3912,0.7586,86.6981,82.4519,4.2462,46.5627,3217967.5,385.83,2007,1,1,monday
2007-01-16,84.7,84.95,84.25,84.38,2985416,-0.2365,0.7,84.594,82.9566,66.537,84.1652,83.7828,0.3824,0.6834,86.7022,82.4858,4.2163,51.489,3265567.05,384.68,2007,1,1,tuesday
2007-01-17,84.25,85.14,84.25,84.36,3361889,-0.0237,0.89,84.6445,83.0628,66.6323,84.1952,83.8255,0.3697,0.6207,86.6741,82.6149,4.0592,46.4655,3210643.9,384.56,2007,1,1,wednesday
2007-01-18,84.77,86.15,84.52,84.69,5016835,0.3912,1.63,84.646,83.1476,66.7332,84.2713,83.8896,0.3817,0.5729,86.6757,82.6163,4.0594,46.0469,3295751.7,386.46,2007,1,1,thursday
2007-01-19,85.41,86.11,84.81,85.01,5514382,0.3778,1.3,84.6565,83.2228,66.8381,84.385,83.9726,0.4124,0.5408,86.6917,82.6213,4.0705,46.1872,3442492.45,388.3,2007,1,1,friday
2007-01-22,85.22,85.51,84.01,84.37,2928680,-0.7529,1.5,84.6065,83.3102,66.9449,84.3827,84.002,0.3807,0.5088,86.6169,82.5961,4.0208,47.6318,3461861.7,384.62,2007,1,1,monday
2007-01-23,84.31,85.1,83.96,84.67,4605225,0.3556,1.14,84.5625,83.3916,67.0498,84.4269,84.0515,0.3754,0.4821,86.5239,82.6011,3.9228,46.2878,3579868.1,386.34,2007,1,1,tuesday
2007-01-24,85.0,85.77,84.62,84.75,4246347,0.0945,1.15,84.6,83.4866,67.1625,84.4766,84.1032,0.3734,0.4603,86.5447,82.6553,3.8894,52.9959,3695135.7,386.8,2007,1,1,wednesday
2007-01-25,84.81,85.24,84.33,84.48,4637091,-0.3186,0.91,84.565,83.5762,67.2714,84.4771,84.1311,0.346,0.4375,86.4909,82.6391,3.8517,38.4419,3842222.05,385.25,2007,1,1,thursday
2007-01-26,84.23,85.7,84.09,84.6,4151111,0.142,1.61,84.515,83.6682,67.3817,84.496,84.1659,0.3301,0.416,86.3786,82.6514,3.7273,44.7143,3940314.4,385.94,2007,1,1,friday
2007-01-29,84.39,86.28,84.27,85.3,3996032,0.8274,2.01,84.4855,83.6892,67.5005,84.6197,84.2499,0.3698,0.4068,86.2747,82.6963,3.5784,61.1821,4074485.1,389.96,2007,1,1,monday
2007-01-30,85.15,87.88,84.88,86.66,5694745,1.5944,3.0,84.5735,83.7124,67.6229,84.9336,84.4284,0.5052,0.4265,86.6052,82.5418,4.0634,82.1203,4230916.1,397.77,2007,1,1,tuesday
2007-01-31,86.56,87.16,85.45,85.51,3585680,-1.327,1.71,84.575,83.8076,67.7312,85.0223,84.5085,0.5138,0.4439,86.6096,82.5404,4.0692,68.4648,4225545.85,391.17,2007,1,1,wednesday
2007-02-01,85.85,86.25,85.29,85.62,3472736,0.1286,0.96,84.6475,83.9058,67.8391,85.1142,84.5909,0.5234,0.4598,86.7242,82.5708,4.1534,68.2451,4203098.25,391.8,2007,2,1,thursday
2007-02-02,85.7,85.89,84.96,85.1,3721334,-0.6073,0.93,84.588,83.9844,67.9461,85.112,84.6286,0.4835,0.4645,86.5304,82.6456,3.8848,54.2483,4066244.5,388.81,2007,2,1,friday
2007-02-05,84.78,85.84,84.56,85.02,3100050,-0.094,1.28,84.572,84.0256,68.0476,85.0979,84.6576,0.4403,0.4597,86.4935,82.6505,3.843,55.3333,4008779.35,388.35,2007,2,1,monday
2007-02-06,84.9,85.33,84.63,84.72,3646182,-0.3529,0.7,84.613,84.0608,68.146,85.0397,84.6622,0.3776,0.4433,86.509,82.7171,3.7919,52.8662,3985689.2,386.63,2007,2,1,tuesday
2007-02-07,84.75,84.87,84.28,84.56,4497108,-0.1889,0.59,84.711,84.1256,68.2453,84.9659,84.6546,0.3113,0.4169,86.3547,83.0673,3.2874,48.9361,3936248.2,385.71,2007,2,1,wednesday
2007-02-08,84.32,85.59,84.11,84.22,4848857,-0.4021,1.48,84.78,84.2098,68.3603,84.8512,84.6224,0.2288,0.3793,86.1926,83.3674,2.8252,43.5563,4031206.05,383.76,2007,2,1,thursday
2007-02-09,84.6,86.25,84.12,85.53,5874226,1.5554,2.13,84.9065,84.2804,68.4821,84.9556,84.6896,0.266,0.3566,86.081,83.732,2.349,58.5294,4191711.45,391.28,2007,2,1,friday
2007-02-12,85.54,85.93,85.1,85.13,5191312,-0.4677,0.83,84.934,84.273,68.6063,84.9824,84.7223,0.2602,0.3373,86.102,83.766,2.3361,53.3333,4253761.9,388.99,2007,2,1,monday
2007-02-13,85.55,86.88,85.43,86.1,6870103,1.1394,1.45,85.02,84.35,68.743,85.1544,84.8243,0.3301,0.3359,86.2669,83.7731,2.4938,58.6649,4447996.25,394.56,2007,2,1,tuesday
2007-02-14,86.27,88.74,85.91,88.27,7960851,2.5203,2.83,85.2155,84.4884,68.8919,85.6337,85.0796,0.5541,0.3795,87.0932,83.3378,3.7554,69.5562,4677944.35,407.02,2007,2,1,wednesday
2007-02-15,88.05,89.3,87.55,88.31,5117583,0.0453,1.75,85.3965,84.6206,69.0399,86.0454,85.3188,0.7266,0.4489,87.7086,83.0844,4.6242,69.3028,4682981.75,407.25,2007,2,1,thursday
2007-02-16,88.47,88.62,87.38,87.63,5507156,-0.77,1.24,85.5275,84.7356,69.1714,86.2892,85.49,0.7992,0.519,88.0359,83.0191,5.0169,62.148,4682620.45,403.35,2007,2,1,friday
2007-02-19,87.48,88.7,87.1,87.94,4389103,0.3538,1.6,85.706,84.8594,69.3051,86.5432,85.6715,0.8717,0.5895,88.3708,83.0412,5.3297,57.4941,4755641.6,405.13,2007,2,1,monday
2007-02-20,89.88,95.57,89.52,94.94,18590532,7.96,6.05,86.2195,85.1062,69.4775,87.835,86.3581,1.4769,0.767,91.0894,81.3496,9.7398,82.7658,5454906.95,445.33,2007,2,1,tuesday
2007-02-21,95.3,96.31,94.02,95.0,9905190,0.0632,2.29,86.732,85.3682,69.6605,88.9373,86.9982,1.9391,1.0014,92.9277,80.5363,12.3914,82.7057,5737849.1,445.68,2007,2,1,wednesday
2007-02-22,95.44,96.35,94.71,94.75,8410858,-0.2632,1.64,87.2455,85.5972,69.851,89.8316,87.5724,2.2591,1.253,94.2984,80.1926,14.1057,84.2928,5926537.45,444.24,2007,2,1,thursday
2007-02-23,94.93,95.4,94.65,94.94,8543067,0.2005,0.75,87.7625,85.8442,70.0448,90.6175,88.1182,2.4993,1.5022,95.4831,80.0419,15.4413,84.9789,6146135.25,445.33,2007,2,1,friday
2007-02-26,95.0,96.21,94.78,94.91,8478799,-0.0316,1.43,88.243,86.0594,70.2473,91.2779,88.6213,2.6566,1.7331,96.4962,79.9898,16.5063,86.6283,6370273.6,445.16,2007,2,1,monday
2007-02-27,94.26,95.26,92.62,92.62,10257273,-2.4128,2.64,88.541,86.2318,70.4405,91.4844,88.9175,2.5669,1.8999,96.9818,80.1002,16.8815,75.1247,6598400.0,432.01,2007,2,1,tuesday
2007-02-28,91.48,98.26,90.13,95.34,15522311,2.9367,8.13,89.0325,86.4716,70.6474,92.0775,89.3932,2.6843,2.0567,97.8658,80.1992,17.6666,80.1846,7195231.55,447.63,2007,2,1,wednesday
2007-03-01,95.35,96.8,93.5,93.71,11845807,-1.7097,3.3,89.437,86.6526,70.8485,92.3287,89.713,2.6157,2.1685,98.3529,80.5211,17.8317,71.825,7613885.1,438.27,2007,3,1,thursday
2007-03-02,94.1,95.34,93.22,93.22,11006403,-0.5229,2.12,89.843,86.821,71.0376,92.4658,89.9728,2.493,2.2334,98.6664,81.0196,17.6467,71.4817,7978138.55,435.45,2007,3,1,friday
2007-03-05,92.02,92.75,90.9,90.9,14955471,-2.4887,1.85,90.137,86.9316,71.2177,92.2249,90.0414,2.1835,2.2234,98.6708,81.6032,17.0676,61.893,8570909.6,422.13,2007,3,1,monday
2007-03-06,91.7,94.33,90.01,94.05,17142720,3.4653,4.32,90.6035,87.1016,71.4087,92.5057,90.3384,2.1673,2.2122,98.9074,82.2996,16.6079,63.6579,9245736.5,440.22,2007,3,1,tuesday
2007-03-07,94.29,97.65,94.22,96.4,7523239,2.4987,3.43,91.1955,87.3496,71.6114,93.1048,90.7874,2.3174,2.2333,99.3725,83.0185,16.3541,67.2348,9397043.05,453.72,2007,3,1,wednesday
2007-03-08,97.26,100.54,96.76,100.0,11061122,3.7344,3.78,91.9845,87.646,71.8312,94.1656,91.4698,2.6958,2.3258,100.3701,83.5989,16.7713,73.4369,9707656.3,474.4,2007,3,1,thursday
2007-03-09,99.9,103.8,99.71,103.05,8587453,3.05,4.09,92.8605,87.995,72.0724,95.5324,92.3276,3.2049,2.5016,102.0308,83.6902,18.3407,75.9355,9843317.65,491.92,2007,3,1,friday
2007-03-12,103.49,104.53,101.61,103.85,9229855,0.7763,2.92,93.7965,88.3542,72.3151,96.8121,93.1811,3.631,2.7275,103.4531,84.1399,19.3132,69.4287,10045244.8,496.51,2007,3,1,monday
2007-03-13,104.15,104.48,102.16,102.32,7140087,-1.4733,2.32,94.6075,88.7026,72.5512,97.6594,93.8581,3.8014,2.9422,104.267,84.9481,19.3189,65.0,10058744.0,487.73,2007,3,1,tuesday
2007-03-14,100.55,103.19,100.3,101.33,9200078,-0.9676,2.89,95.2605,89.0196,72.7838,98.2241,94.4115,3.8126,3.1163,104.8817,85.6393,19.2425,63.0867,10120705.35,482.04,2007,3,1,wednesday
2007-03-15,102.9,103.73,101.54,102.85,9244209,1.5,2.19,95.9875,89.3932,73.03,98.9358,95.0366,3.8992,3.2729,105.5947,86.3803,19.2144,64.9415,10327036.65,490.77,2007,3,1,thursday
2007-03-16,102.43,104.94,102.27,104.24,9898955,1.3515,2.67,96.818,89.7522,73.291,99.7518,95.7183,4.0335,3.425,106.2534,87.3826,18.8709,66.7625,10546626.6,498.75,2007,3,1,friday
2007-03-19,104.75,105.98,103.95,104.66,5737676,0.4029,2.03,97.654,90.1386,73.5549,100.5069,96.3807,4.1263,3.5653,106.7335,88.5745,18.1591,73.1895,10614055.25,501.17,2007,3,1,monday
2007-03-20,106.3,107.35,105.17,105.7,6717391,0.9937,2.18,98.192,90.5746,73.8263,101.3059,97.071,4.2349,3.6992,107.8511,88.5329,19.3181,71.3345,10020398.2,507.14,2007,3,1,tuesday
2007-03-21,106.2,110.33,105.5,108.3,9850004,2.4598,4.83,98.857,91.0886,74.1056,102.3819,97.9028,4.4791,3.8552,109.3832,88.3308,21.0524,78.8911,10017638.9,522.07,2007,3,1,wednesday
2007-03-22,109.2,112.16,108.66,110.8,8105198,2.3084,3.5,99.6595,91.6478,74.401,103.677,98.8581,4.8189,4.0479,111.2598,88.0592,23.2005,82.2451,10002355.9,536.43,2007,3,1,thursday
2007-03-23,111.17,119.18,110.83,117.7,14561109,6.2274,8.35,100.7975,92.3418,74.7304,105.8344,100.2538,5.5805,4.3544,114.6879,86.9071,27.7807,92.0854,10303258.0,576.07,2007,3,1,friday
2007-03-26,113.59,116.5,111.75,113.95,14420023,-3.1861,4.75,101.7495,92.9292,75.0464,107.0829,101.2684,5.8146,4.6465,116.5227,86.9763,29.5464,80.672,10600319.2,554.53,2007,3,1,monday
2007-03-27,113.94,114.5,110.05,113.5,9676441,-0.3949,4.45,102.7935,93.5116,75.3471,108.0702,102.1744,5.8958,4.8963,117.7995,87.7875,30.012,77.9961,10571277.6,551.94,2007,3,1,tuesday
2007-03-28,113.01,113.8,110.12,110.5,8609089,-2.6432,3.68,103.5515,94.0344,75.6358,108.444,102.7911,5.6529,5.0476,118.5037,88.5993,29.9044,67.5351,10225616.5,534.71,2007,3,1,wednesday
2007-03-29,110.99,114.93,110.4,113.62,9509634,2.8235,4.53,104.547,94.613,75.9365,109.2403,103.5933,5.647,5.1675,119.3911,89.7029,29.6881,67.6108,10108807.85,552.63,2007,3,1,thursday
2007-03-30,113.99,114.35,112.22,112.5,6150127,-0.9857,2.13,105.511,95.1628,76.2306,109.7418,104.253,5.4888,5.2318,119.7496,91.2724,28.4773,64.2598,9865994.05,546.2,2007,3,1,friday
2007-04-02,112.75,113.94,111.8,111.8,3688804,-0.6222,2.14,106.556,95.7114,76.5267,110.0584,104.8121,5.2464,5.2347,119.2652,93.8468,25.4184,66.0678,9302660.7,542.18,2007,4,2,monday
2007-04-03,112.5,112.75,111.5,112.2,3338391,0.3578,1.25,107.4635,96.262,76.8231,110.3879,105.3593,5.0286,5.1935,118.9455,95.9815,22.964,68.7997,8612444.25,544.48,2007,4,2,tuesday
2007-04-04,112.31,112.89,111.16,111.57,2381644,-0.5615,1.73,108.222,96.7984,77.1131,110.5698,105.8194,4.7504,5.1049,118.5755,97.8685,20.707,65.5603,8355364.5,540.86,2007,4,2,wednesday
2007-04-05,111.3,111.69,110.5,110.94,2615491,-0.5647,1.19,108.769,97.3276,77.4017,110.6267,106.1987,4.4281,4.9695,118.4261,99.1119,19.3141,62.2891,7933082.95,537.24,2007,4,2,thursday
2007-04-10,110.6,110.99,110.2,110.4,1578967,-0.4867,0.79,109.1365,97.8436,77.6925,110.5918,106.5099,4.082,4.792,118.4298,99.8432,18.5865,60.4821,7582658.65,534.14,2007,4,2,tuesday
2007-04-11,110.2,111.69,110.08,111.09,2060944,0.625,1.61,109.4985,98.3594,77.9858,110.6685,106.8491,3.8193,4.5975,118.4836,100.5134,17.9703,59.9704,7224213.1,538.1,2007,4,2,wednesday
2007-04-12,110.74,111.14,110.27,110.92,1599692,-0.153,0.87,109.9285,98.8446,78.2723,110.7072,107.1507,3.5565,4.3893,118.267,101.59,16.677,55.3252,6947193.35,537.12,2007,4,2,thursday
2007-04-13,110.95,111.88,110.76,111.79,1561878,0.7844,1.12,110.4515,99.3702,78.5571,110.8738,107.4943,3.3794,4.1873,117.7689,103.1341,14.6347,52.155,6565283.35,542.12,2007,4,2,friday
2007-04-16,111.6,112.76,111.42,112.53,1427163,0.662,1.34,110.9355,99.9084,78.8438,111.1286,107.8674,3.2612,4.0021,117.3622,104.5088,12.8533,34.6222,6174431.05,546.37,2007,4,2,monday
2007-04-17,112.6,115.14,112.14,114.55,3176966,1.7951,3.0,111.451,100.4974,79.1408,111.6549,108.3624,3.2926,3.8602,117.2386,105.6634,11.5751,51.9894,5838331.6,557.97,2007,4,2,tuesday
2007-04-18,115.0,116.73,113.21,115.22,3805540,0.5849,3.52,111.979,101.1014,79.4473,112.2034,108.8703,3.3331,3.7548,117.039,106.919,10.12,55.6209,5741724.8,561.82,2007,4,2,wednesday
2007-04-19,114.51,116.76,114.51,115.12,2672350,-0.0868,2.25,112.45,101.7094,79.7508,112.6521,109.3333,3.3188,3.6676,116.7449,108.1551,8.5898,68.6291,5539472.75,561.25,2007,4,2,thursday
2007-04-20,113.86,114.75,113.49,114.45,1967090,-0.582,1.26,112.7575,102.3072,80.0517,112.9287,109.7123,3.2164,3.5774,116.6645,108.8505,7.814,54.1708,5145327.05,557.4,2007,4,2,friday
2007-04-23,114.37,114.85,113.36,113.73,1560312,-0.6291,1.49,112.904,102.8974,80.3498,113.052,110.0099,3.0421,3.4703,116.7206,109.0874,7.6332,56.4398,4818082.75,553.26,2007,4,2,monday
2007-04-24,113.26,113.5,111.75,112.27,1430784,-1.2837,1.75,112.6325,103.4322,80.645,112.9317,110.1773,2.7544,3.3271,115.7144,109.5506,6.1639,52.2793,4161566.5,544.88,2007,4,2,tuesday
2007-04-25,112.31,114.24,111.91,113.57,1526942,1.1579,2.33,112.6135,104.001,80.9445,113.0299,110.4286,2.6013,3.1819,115.6658,109.5612,6.1046,56.1106,3516912.45,552.34,2007,4,2,wednesday
2007-04-26,113.78,113.79,112.26,112.32,1641992,-1.1006,1.53,112.5545,104.5254,81.2401,112.9207,110.5687,2.3519,3.0159,115.5801,109.5289,6.0513,53.1699,3115190.0,545.16,2007,4,2,thursday
2007-04-27,112.0,112.24,110.77,111.48,1574180,-0.7479,1.47,112.6035,104.9896,81.5338,112.699,110.6362,2.0628,2.8253,115.5188,109.6882,5.8306,52.2425,2763444.55,540.34,2007,4,2,friday
2007-04-30,111.0,112.33,110.78,111.39,1047715,-0.0807,1.55,112.492,105.4512,81.8292,112.4976,110.6921,1.8056,2.6214,115.4142,109.5698,5.8443,54.2709,2340348.6,539.82,2007,4,2,monday
2007-05-02,111.2,112.45,110.71,111.88,2182521,0.4399,1.74,112.461,105.9362,82.1308,112.4026,110.7801,1.6226,2.4216,115.3959,109.5261,5.8698,53.468,2141968.3,542.64,2007,5,2,wednesday
2007-05-03,111.81,111.85,110.11,110.43,2405390,-1.296,1.74,112.3925,106.386,82.4164,112.0991,110.7541,1.345,2.2063,115.4536,109.3314,6.1222,48.0663,2077797.6,534.31,2007,5,2,thursday
2007-05-04,110.0,111.1,109.32,110.75,1778629,0.2898,1.78,112.32,106.7022,82.7041,111.8916,110.7538,1.1378,1.9926,115.4678,109.1722,6.2955,45.7096,1999809.5,536.15,2007,5,2,friday
2007-05-07,110.0,110.6,109.02,109.56,1015419,-1.0745,1.58,112.2195,106.9934,82.9908,111.5329,110.6654,0.8675,1.7676,115.5887,108.8503,6.7383,38.1862,1931498.25,529.31,2007,5,2,monday
2007-05-08,109.35,109.49,107.24,107.5,2105680,-1.8802,2.25,112.0475,107.2484,83.2567,110.9124,110.4309,0.4815,1.5104,115.9935,108.1015,7.8921,22.046,1906007.7,517.48,2007,5,2,tuesday
2007-05-09,107.5,108.22,106.11,106.8,2108640,-0.6512,2.11,111.8675,107.4856,83.5156,110.2798,110.162,0.1178,1.2318,116.4129,107.3221,9.0908,16.693,1932491.35,513.46,2007,5,2,wednesday
2007-05-10,106.5,107.3,104.77,105.1,2940535,-1.5918,2.53,111.568,107.6894,83.7679,109.4829,109.787,-0.3041,0.9246,117.0267,106.1093,10.9174,14.8174,1976470.9,503.69,2007,5,2,thursday
2007-05-11,105.0,105.96,104.24,105.39,3319723,0.2759,1.72,111.2915,107.9448,83.9976,108.8532,109.4613,-0.6081,0.6181,117.4089,105.1741,12.2348,17.316,2062472.45,505.36,2007,5,2,friday
2007-05-14,105.69,107.47,105.42,105.81,1609180,0.3985,2.05,110.9925,108.1542,84.2318,108.385,109.1908,-0.8058,0.3333,117.5742,104.4108,13.1635,20.7965,2064837.55,507.77,2007,5,2,monday
2007-05-15,105.61,106.98,105.52,106.52,1325549,0.671,1.46,110.692,108.4104,84.4706,108.0981,108.993,-0.8949,0.0877,117.5223,103.8617,13.6606,27.5566,2059756.85,511.85,2007,5,2,tuesday
2007-05-16,106.7,109.49,106.02,108.47,2459816,1.8306,3.47,110.388,108.7154,84.7228,108.1553,108.9543,-0.7989,-0.0897,117.034,103.742,13.292,31.055,2023899.35,523.05,2007,5,2,wednesday
2007-05-17,109.1,110.0,108.58,108.8,928313,0.3042,1.42,110.067,109.0734,84.9726,108.2545,108.9428,-0.6883,-0.2094,116.34,103.794,12.5461,35.9649,1880038.0,524.95,2007,5,2,thursday
2007-05-18,108.65,109.7,107.79,108.96,1791687,0.1471,1.91,109.759,109.3716,85.2246,108.363,108.9441,-0.5811,-0.2837,115.5757,103.9423,11.6335,39.376,1836004.85,525.87,2007,5,2,friday
2007-05-21,109.01,109.1,107.31,108.0,1684263,-0.8811,1.79,109.4365,109.6036,85.4686,108.3072,108.8742,-0.567,-0.3404,114.8601,104.0129,10.8471,36.685,1821863.5,520.35,2007,5,2,monday
2007-05-22,108.3,111.45,108.1,111.1,2389724,2.8704,3.35,109.305,109.8256,85.7324,108.7368,109.039,-0.3022,-0.3327,114.4083,104.2017,10.2067,47.4576,1863334.1,538.16,2007,5,2,tuesday
2007-05-23,111.0,117.2,111.0,116.49,4359356,4.8515,6.2,109.516,110.0944,86.0183,109.9296,109.591,0.3387,-0.1985,115.4214,103.6106,11.8108,65.7158,2009762.7,569.12,2007,5,2,wednesday
2007-05-24,115.85,116.05,112.72,113.18,1970227,-2.8414,3.33,109.4965,110.281,86.2782,110.4297,109.8568,0.5729,-0.0442,115.3479,103.6451,11.7028,55.4558,2031926.95,550.1,2007,5,2,thursday
2007-05-25,112.08,113.18,110.08,111.93,2043716,-1.1044,3.1,109.477,110.4732,86.531,110.6605,110.0104,0.6501,0.0947,115.2912,103.6628,11.6285,55.3068,2052013.15,542.92,2007,5,2,friday
2007-05-29,112.88,114.77,111.53,114.14,1666082,1.9744,3.24,109.61,110.7294,86.7944,111.1958,110.3163,0.8795,0.2516,115.7308,103.4892,12.2416,64.7687,2056608.25,555.62,2007,5,2,tuesday
2007-05-30,113.7,113.78,111.37,112.56,1517450,-1.3843,2.41,109.6685,110.9236,87.0464,111.4057,110.4825,0.9232,0.386,115.8826,103.4544,12.4281,62.3288,2080095.0,546.54,2007,5,2,wednesday
2007-05-31,113.0,113.3,112.12,112.79,1577619,0.2043,1.18,109.714,111.0946,87.2998,111.6187,110.6534,0.9652,0.5018,116.009,103.419,12.5901,67.5651,2049849.9,547.86,2007,5,2,thursday
2007-06-01,113.98,115.0,113.06,113.95,1238405,1.0285,1.94,109.89,111.2804,87.5574,111.9773,110.8976,1.0797,0.6174,116.4601,103.3199,13.1403,68.8049,1991500.65,554.53,2007,6,2,friday
2007-06-04,113.5,117.53,112.58,115.2,2201410,1.097,4.95,110.1125,111.4704,87.8159,112.4731,111.2163,1.2568,0.7453,117.0938,103.1312,13.9626,69.9025,2012639.7,561.71,2007,6,2,monday
2007-06-05,115.58,116.74,114.27,114.72,1286325,-0.4167,2.47,110.3705,111.5988,88.0704,112.8188,111.4758,1.343,0.8648,117.6412,103.0998,14.5414,67.5514,2026185.0,558.95,2007,6,2,tuesday
2007-06-06,114.43,114.43,111.23,111.88,2094896,-2.4756,3.2,110.5895,111.6204,88.3126,112.6744,111.5058,1.1686,0.9256,117.7593,103.4197,14.3397,57.0309,2025645.8,542.64,2007,6,2,wednesday
2007-06-07,111.91,112.43,109.06,109.43,1955461,-2.1898,3.37,110.721,111.455,88.5479,112.1752,111.352,0.8232,0.9051,117.6919,103.7501,13.9418,51.1945,2017986.85,528.56,2007,6,2,thursday
2007-06-08,108.41,109.7,107.65,108.91,2319876,-0.4752,2.05,110.9115,111.3542,88.7819,111.6729,111.1711,0.5018,0.8244,117.4291,104.3939,13.0353,49.9065,1986953.9,525.58,2007,6,2,friday
2007-06-11,109.0,109.5,107.71,107.89,1947351,-0.9366,1.79,111.0365,111.242,89.0073,111.0909,110.9281,0.1628,0.6921,117.1942,104.8788,12.3154,49.7947,1918335.3,519.72,2007,6,2,monday
2007-06-12,107.44,108.94,106.36,108.59,2585099,0.6488,2.58,111.1755,111.2038,89.2381,110.7062,110.7549,-0.0487,0.5439,116.95,105.401,11.5491,44.8544,1967131.25,523.74,2007,6,2,tuesday
2007-06-13,108.01,110.4,107.85,109.87,1937218,1.1788,2.55,111.343,111.1288,89.4767,110.5775,110.6893,-0.1118,0.4128,116.7303,105.9557,10.7746,33.6785,1997714.7,531.09,2007,6,2,wednesday
